"EVENT_ID","LOCATION","LATITUDE","LONGITUDE"
936386,"Honokaa",20.0906,-155.5165
936386,"Volcano",19.4447,-155.2562
936387,"Keanae",20.8575,-156.1902
936387,"Kipahulu",20.6632,-156.0776
936388,"Kahuku",21.6389,-157.9796
936388,"Waialae Iki",21.3178,-157.7654
936389,"Waihee",20.9455,-156.5385
936389,"Kipahulu",20.664,-156.0743
936390,"Holualoa",19.6998,-155.8932
936390,"Hawaiian Ocean Vw Est",19.0343,-155.7879
936391,"Paauilo",19.989,-155.3535
936391,"Volcano",19.4452,-155.2287
936399,"Waikiki",21.2688,-157.8499
936399,"Waikiki",21.2698,-157.8628
936557,"Richmond Hill",31.94,-81.3
936558,"Pooler",32.12,-81.25
936559,"Pooler",32.14,-81.25
936560,"Pineland",32.6,-81.14
936895,"Fort Sumter",32.7512,-79.8707
936896,"Isle of Palms",32.81,-79.63
936897,"Sullivans Island",32.76,-79.82
936898,"Isle of Palms",32.78,-79.78
936899,"Edisto Buoy ",32.5,-79.1
936900,"Edisto Buoy ",32.5,-79.1
936137,"Port Huron",43.0002,-82.406
936137,"Grande Pts",42.5963,-82.4719
936137,"Algonac Arpt",42.5364,-82.6559
936137,"Port Huron Arpt",43.0046,-82.4252
936166,"Na Pali Coast Sp",22.1816,-159.5849
936166,"Puhi",21.9356,-159.4063
936168,"Waialua",21.5628,-158.1493
936168,"Waimanalo Beach",21.3234,-157.7181
936169,"Honokahua",20.9865,-156.6225
936169,"Kaupo",20.6639,-156.1391
936170,"Naalehu",19.1415,-155.5498
936170,"Hawaiian Ocean Vw Est",19.0471,-155.8173
936192,"Papaikou",19.759,-155.1509
945123,"Rich Pond",36.8886,-86.5135
945124,"Marrowbone",36.824,-85.5129
945124,"Marrowbone",36.8232,-85.5143
945124,"Marrowbone",36.8216,-85.513
945126,"Greensburg",37.2904,-85.5044
945126,"Greensburg",37.2601,-85.5327
945126,"Greensburg",37.251,-85.4836
945126,"Bluff Boom",37.2756,-85.4702
945129,"Pricetown",37.293,-84.9674
945129,"Cantown",37.2915,-84.9369
945129,"Lanhamtown",37.335,-84.8693
945129,"Lanhamtown",37.3523,-84.8862
945129,"Liberty",37.3286,-84.9551
945130,"Veachland",38.22,-85.21
945130,"Veachland",38.2251,-85.2031
945130,"Veachland",38.2269,-85.2046
945130,"Snow Hill",38.2197,-85.2144
945130,"Snow Hill",38.2191,-85.2122
945135,"Chestnut Grove",38.27,-85.3
945135,"Chestnut Grove",38.2658,-85.2992
945135,"Toddspoint",38.261,-85.2992
945135,"Toddspoint",38.2605,-85.3044
945135,"Toddspoint",38.2722,-85.3084
945137,"Christianburg",38.2853,-85.1203
945137,"Mulberry",38.2766,-85.1526
945137,"Mulberry",38.2854,-85.1578
945137,"Mulberry",38.2915,-85.1251
945139,"Shelbyville",38.24,-85.27
945139,"Chestnut Grove",38.2575,-85.2804
945139,"Chestnut Grove",38.2851,-85.2982
945139,"Montclair",38.2553,-85.2914
945139,"Joyes",38.2301,-85.2742
945141,"Elmburg",38.3,-85.05
945141,"Elmburg",38.302,-85.0391
945141,"Elmburg",38.3056,-85.0462
945141,"Elmburg",38.3011,-85.0526
945142,"Cynthiana",38.3881,-84.2999
945142,"Cynthiana",38.3833,-84.3065
945142,"Cynthiana",38.3829,-84.3058
945142,"Cynthiana",38.3874,-84.299
945144,"Skinnersburg",38.2851,-84.6405
945144,"Skinnersburg",38.2869,-84.6433
945144,"Stamping Ground",38.2813,-84.6552
945144,"Stamping Ground",38.2799,-84.6533
938735,"Greenville",38.3535,-85.984
938735,"Greenville",38.3523,-85.984
938735,"Greenville",38.3526,-85.982
938735,"Greenville",38.3537,-85.9822
938736,"Bowling Green",36.99,-86.43
938736,"Bowling Green",36.9868,-86.4289
938736,"Bowling Green",36.9883,-86.4253
938736,"Bowling Green",36.9907,-86.4264
945069,"Epleys",36.93,-86.94
945069,"Lickskillet",36.7167,-86.9462
945069,"Russellvle Abbott Fl",36.7357,-86.7605
945069,"Chandlers Chapel",36.9731,-86.7696
945070,"Campbellsville Arpt",37.3533,-85.3397
945070,"Lorain",37.3539,-85.3609
946132,"Cumberland City",36.8,-85.07
938840,"Boulder City Arpt",35.9475,-114.8611
945070,"Lorain",37.3578,-85.3594
945070,"Campbellsville Arpt",37.3592,-85.3443
945071,"Liberty",37.32,-84.93
945071,"Lanhamtown",37.3316,-84.9145
945071,"Lanhamtown",37.3279,-84.9083
945071,"Liberty",37.3053,-84.9385
945071,"Liberty",37.3139,-84.9452
945084,"Horse Cave",37.1788,-85.916
945084,"Uno",37.1738,-85.8716
945084,"Uno",37.1791,-85.8724
945084,"Horse Cave",37.1831,-85.9136
945087,"Legrand",37.1784,-85.778
945087,"Monroe",37.2286,-85.7018
945087,"Seymour",37.1829,-85.7852
945090,"Anna",37.1137,-86.4231
945090,"Anna",37.1163,-86.4035
945090,"Anna",37.1211,-86.4039
945090,"Anna",37.119,-86.423
945098,"Segal",37.22,-86.38
945098,"Segal",37.2153,-86.3813
945098,"Segal",37.2148,-86.3765
945098,"Segal",37.2205,-86.3724
945098,"Segal",37.2237,-86.3775
945100,"Burdick",37.2549,-85.3897
945100,"Speck",37.331,-85.2026
945100,"Spurlington",37.4428,-85.2986
945100,"Bengal",37.3468,-85.49
945118,"Broughtentown",37.4,-84.54
945118,"Broughtentown",37.3913,-84.5383
945118,"Broughtentown",37.392,-84.5452
945118,"Broughtentown",37.3991,-84.5461
945120,"Tompkinsville",36.7,-85.69
945120,"Tompkinsville",36.6984,-85.6883
945120,"Tompkinsville",36.7005,-85.6865
945120,"Tompkinsville",36.702,-85.6887
945123,"Bowling Green",37.0073,-86.4599
945123,"Bowling Green",37.0091,-86.4694
945123,"Rockfield",36.9156,-86.575
945145,"Turkey Foot",38.34,-84.51
945145,"Turkey Foot",38.3261,-84.515
945145,"Rogers Gap",38.3113,-84.5284
945145,"Rogers Gap",38.3131,-84.5356
945145,"Turkey Foot",38.3263,-84.5272
945145,"Turkey Foot",38.34,-84.5162
945145,"Turkey Foot",38.3429,-84.5232
945145,"Turkey Foot",38.3484,-84.5183
945146,"Sadieville",38.39,-84.53
945146,"Sadieville",38.3904,-84.5256
945146,"Sadieville",38.3924,-84.5256
945146,"Sadieville",38.3922,-84.5283
945147,"St Matthews",38.2416,-85.6347
945147,"St Matthews",38.241,-85.6357
945147,"St Matthews",38.239,-85.6344
945149,"Thixton",38.0861,-85.5548
945149,"Thixton",38.0891,-85.5488
945149,"Thixton",38.0948,-85.5496
945152,"Russellville",36.86,-86.89
945152,"Russellville",36.8577,-86.8897
945152,"Russellville",36.8576,-86.8868
945152,"Russellville",36.8589,-86.8868
945153,"Woodsonville",37.2684,-85.8981
945153,"Woodsonville",37.2703,-85.8961
945153,"Woodsonville",37.2708,-85.8969
945155,"Horse Cave",37.1807,-85.9071
945155,"Horse Cave",37.1803,-85.9051
945155,"Horse Cave",37.1789,-85.9064
945155,"Horse Cave",37.1793,-85.9081
945195,"Newt",37.1724,-85.5551
945195,"Little Barren",37.1384,-85.5597
945195,"Mell",37.1432,-85.5074
945195,"Exie",37.1764,-85.5085
945201,"Spurlington",37.4206,-85.2704
945201,"White Rose",37.4109,-85.4373
945201,"Burdick",37.2802,-85.4222
945201,"Yuma",37.3047,-85.235
945203,"Reeds Crossing",37.719,-84.2248
945203,"Union City",37.7929,-84.2245
945203,"Million",37.7848,-84.3974
945203,"Ruthton",37.7109,-84.4061
945204,"Humble",37.11,-85.07
945204,"Horntown",37.0602,-84.9954
945204,"Dallo",37.077,-84.9671
945204,"Big Oak",37.178,-85.1037
945204,"Humble",37.1456,-85.145
945205,"Taylorsville",37.9919,-85.3873
945205,"Taylorsville",37.9935,-85.3873
945205,"Taylorsville",37.9938,-85.3892
945205,"Taylorsville",37.9926,-85.3899
946129,"Cumberland City",36.7925,-85.0874
947438,"Price",39.11,-75.95
947448,"Fairview",39.89,-74.82
947449,"Keswick Grove",39.95,-74.32
947450,"Millville",39.4,-75.04
947451,"Millville",39.4,-75.05
947452,"Atlantic City a",39.45,-74.57
947453,"Beach Haven",39.55,-74.26
947454,"Beach Haven Hgts",39.52,-74.32
947455,"Beach Haven",39.54,-74.26
947461,"Milford Cumulus Ridg",40.61,-75.02
947462,"Clinton",40.63,-74.92
947463,"North Branch",40.6034,-74.6931
947464,"Pluckemin",40.65,-74.62
947465,"Silverton",40.01,-74.13
947466,"Oceanville",39.4602,-74.5075
947439,"Boyertown",40.32,-75.64
947440,"Ulhers",40.74,-75.21
947441,"Allentown Muni",40.5829,-75.48
947442,"Upper Black Eddy",40.57,-75.1
947443,"Hill Crest",40.0815,-75.1523
947444,"Erdenheim",40.1,-75.2
947445,"Torresdale",40.0566,-75.0289
947446,"Philadelphia in",39.89,-75.2
947447,"Collegeville",40.19,-75.46
947467,"Sussex",41.1756,-74.6288
947468,"Mc Afee",41.18,-74.55
947470,"Darling",39.8932,-75.4743
947471,"Woodlyn",39.8788,-75.3483
947472,"Maplewood Park",39.8984,-75.2691
947473,"Tacony",40.03,-75.05
947474,"Westmont",39.93,-75.03
947475,"Evesboro",39.91,-74.94
947476,"Hartford",39.97,-74.89
947477,"Mt Holly",39.9949,-74.7943
948439,"Goshen Spgs",32.5,-89.93
948439,"Leesburg",32.51,-89.7656
948440,"Branch",32.51,-89.7656
948440,"Beach",32.5282,-89.631
951034,"Nancy",31.94,-88.84
951034,"Nancy",31.9456,-88.8184
951034,"Nancy",31.9554,-88.8214
951034,"Nancy",31.9515,-88.8404
951036,"Langsdale",31.9047,-88.5488
951036,"Theadville",31.9586,-88.4839
951036,"Theadville",31.9421,-88.4723
951058,"Hot Coffee",31.78,-89.44
951058,"Hot Coffee",31.7674,-89.4513
951058,"Hot Coffee",31.7648,-89.432
951058,"Hot Coffee",31.7781,-89.4318
951061,"Stringer",31.86,-89.26
951061,"Stringer",31.8622,-89.253
951061,"Stringer",31.8674,-89.2558
951061,"Stringer",31.8644,-89.2687
951065,"Taylorsville",31.83,-89.43
951065,"Taylorsville",31.8081,-89.4433
951065,"Taylorsville",31.8071,-89.4704
951065,"Taylorsville",31.8294,-89.4431
951088,"Sandhill",31.7611,-90.3494
951088,"Sandhill",31.7647,-90.3261
951089,"Shivers",31.7748,-89.9611
951089,"Shivers",31.7755,-89.9523
951464,"Gordon Spgs",34.8038,-84.9856
951465,"Perennial",34.4389,-85.4168
951465,"Berryton",34.4345,-85.4002
951465,"Berryton",34.4448,-85.402
951466,"Gore",34.4883,-85.2914
951466,"Summerville",34.496,-85.3157
951466,"Summerville",34.4839,-85.33
951466,"Summerville",34.4732,-85.3355
951466,"Gore",34.4678,-85.3024
951467,"Chattoogaville",34.36,-85.45
951467,"Chattoogaville",34.3697,-85.4563
951467,"Chattoogaville",34.3549,-85.4684
951467,"Chattoogaville",34.35,-85.4533
951467,"Chattoogaville",34.3501,-85.4461
951467,"Chattoogaville",34.3606,-85.4427
951468,"Lyerly",34.3882,-85.4343
951468,"Lyerly",34.393,-85.4269
951468,"Lyerly",34.3864,-85.4095
951468,"Lyerly",34.3778,-85.4138
951468,"Lyerly",34.3833,-85.4366
951469,"Walnut Grove",34.62,-85.26
951469,"Walnut Grove",34.6203,-85.246
951469,"Walnut Grove",34.6283,-85.2435
951469,"Walnut Grove",34.6283,-85.2709
951469,"Walnut Grove",34.6171,-85.2694
951479,"Lyerly",34.4,-85.4
951479,"Lyerly",34.3945,-85.3814
951479,"Lyerly",34.4074,-85.3657
951479,"Lyerly",34.4152,-85.3946
951482,"Welcome Hill",34.5765,-85.2899
951482,"East Trion",34.5605,-85.2708
951482,"East Trion",34.559,-85.2966
951483,"Rocky Face",34.8026,-85.0027
951483,"Rocky Face",34.7973,-85.0133
951483,"Rocky Face",34.7883,-85.0063
951483,"Rocky Face",34.7943,-84.9939
951484,"Gore",34.48,-85.3
951484,"Gore",34.4779,-85.3
951484,"Gore",34.4781,-85.3086
951484,"Summerville",34.4793,-85.3118
951484,"Summerville",34.4824,-85.3102
951485,"Menlo",34.4553,-85.4581
951485,"Perennial",34.4546,-85.4528
951485,"Alpine",34.4299,-85.4688
951485,"Alpine",34.4344,-85.4771
951486,"Trion",34.53,-85.31
951486,"Trion",34.529,-85.3037
951486,"East Trion",34.5418,-85.2959
951486,"Trion",34.5449,-85.3037
951487,"East Trion",34.551,-85.2911
951487,"East Trion",34.547,-85.2917
951487,"East Trion",34.5448,-85.2773
951487,"East Trion",34.5468,-85.27
951487,"East Trion",34.5569,-85.2732
951488,"Silver Hill",34.42,-85.31
951488,"Storys",34.4209,-85.2575
962755,"Staff",32.3513,-98.7298
962755,"Lake Leon",32.366,-98.7541
962755,"Olden",32.3865,-98.7613
962757,"Weatherford",32.76,-97.8
962757,"Weatherford",32.7285,-97.7725
962757,"Weatherford",32.7227,-97.7953
962759,"Redbird Arpt Da",32.69,-96.88
962759,"Redbird Arpt Da",32.6919,-96.86
962759,"Redbird Arpt Da",32.6615,-96.8576
962759,"Redbird Arpt Da",32.6698,-96.8793
962767,"La Junta",32.83,-97.58
962767,"La Junta",32.8294,-97.5731
962767,"La Junta",32.8243,-97.5711
962767,"Lake Weatherford",32.8251,-97.5797
962775,"Long Lake",31.6742,-95.7899
962775,"Long Lake",31.6605,-95.7501
962775,"Long Lake",31.6207,-95.7849
962775,"Long Lake",31.6437,-95.8102
963104,"Eastland",32.41,-98.82
963104,"Eastland",32.4,-98.8
963104,"Eastland",32.39,-98.82
963104,"Eastland Muni Arpt",32.42,-98.83
963105,"Breckenridge Arpt",32.6773,-98.8998
963105,"Necessity",32.6773,-98.7785
963105,"Necessity",32.6472,-98.7766
963105,"Eolian",32.6373,-99.073
963105,"Eolian",32.6733,-99.0381
963106,"Coolidge",31.75,-96.67
963106,"Coolidge",31.7405,-96.6607
963106,"Coolidge",31.7529,-96.6333
963106,"Coolidge",31.7689,-96.6453
990528,"Cedarville",41.8028,-70.541
990529,"Tapleyville",42.5368,-70.9557
990529,"Tapleyville",42.5362,-70.9557
990529,"Tapleyville",42.5365,-70.9552
990530,"Tapleyville",42.556,-70.9573
990530,"Tapleyville",42.5554,-70.9579
990530,"Tapleyville",42.5549,-70.9572
990530,"Tapleyville",42.5557,-70.9568
990531,"Shawsheen Vlg",42.666,-71.1467
990531,"Shawsheen Vlg",42.6655,-71.1472
990531,"Shawsheen Vlg",42.6655,-71.1464
990531,"Shawsheen Vlg",42.6661,-71.1464
990532,"Falmouth Hgts",41.5687,-70.6069
990532,"Falmouth Hgts",41.5662,-70.6092
990532,"Falmouth Hgts",41.5663,-70.6073
990532,"Falmouth Hgts",41.568,-70.6061
990533,"Burleys Corner",42.5844,-70.9752
990533,"Burleys Corner",42.584,-70.9753
990533,"Hawthorne",42.5838,-70.9745
990533,"Hawthorne",42.5841,-70.9743
990534,"South Providence",41.8182,-71.3925
990534,"South Providence",41.8213,-71.3902
990534,"South Providence",41.8212,-71.3891
990534,"South Providence",41.8178,-71.3893
990567,"Warwick Light",41.7179,-71.3447
990567,"Quonset Point",41.5649,-71.333
990575,"Plymouth Light",42.0573,-70.6472
990582,"Point Judith Light",41.3605,-71.482
990586,"Marblehead Neck",42.5118,-70.8144
989828,"Almyville",41.7039,-71.8663
990008,"Marlborough",41.6347,-72.4733
990009,"Perkins Corner",41.7502,-72.2739
990010,"Storrs",41.8021,-72.2559
990011,"Brooklyn",41.7707,-71.9794
990158,"Bradly Fld Wnds",41.93,-72.68
990163,"South Windham",41.6781,-72.1702
990164,"Scotland",41.6839,-72.1082
990165,"Danielson",41.7881,-71.885
990165,"Danielson",41.8145,-71.8766
990166,"East Killingly",41.8499,-71.8254
989719,"La Fayette",41.5656,-71.4811
989719,"North Kingstown",41.5878,-71.4594
989845,"Moosup Vly",41.7422,-71.7901
989845,"Moosup Vly",41.7556,-71.7763
989854,"White Rock",41.3967,-71.8186
989854,"Westerly",41.3849,-71.833
990012,"Coventry Center",41.6873,-71.6371
951994,"Grapeland",31.4761,-95.5228
951999,"Grapeland",31.4825,-95.4591
952035,"South Jetty",29.3154,-94.7359
952205,"Keyser",39.4489,-78.9899
975357,"Weaver",33.794,-93.3249
975359,"Dunlap",33.8672,-93.5424
975360,"Deaneyville",33.8704,-93.5233
975366,"Peshtigo Point",44.9152,-87.4511
975368,"Sturgeon Bay",44.809,-87.2548
975369,"Rocky Branch",32.678,-92.2028
975370,"Kiroli Woods",32.5369,-92.1723
975566,"Sanford",28.7895,-81.2729
975566,"Sanford",28.8161,-81.2733
975566,"Sanford",28.8128,-81.2503
975566,"Midway",28.7901,-81.2464
975567,"Marcy",28.74,-81.29
975703,"Burnt Store Marina",26.8,-82.06
975703,"Burnt Store Marina",26.8,-82.0594
975717,"Lakewood Ranch",27.43,-82.39
975718,"Cedar Key",29.14,-83.03
975719,"Cedar Key",29.14,-83.03
975720,"Crystal River",28.9,-82.65
975721,"Clearwater Beach",28.06,-82.81
975722,"Lower Tampa Bay",27.66,-82.59
975723,"Clearwater Beach",27.95,-82.81
950078,"Quitman",35.38,-92.21
950079,"Pulaski",34.75,-92.33
950080,"Douglasville",34.72,-92.35
950081,"Levy",34.79,-92.26
950082,"Quitman",35.38,-92.21
950083,"Levy",34.79,-92.26
950086,"Clinton",35.58,-92.45
950087,"Kalamazoo",35.35,-93.71
950478,"Dundas",44.4079,-93.3002
950479,"Little Chicago",44.4328,-93.3115
950479,"Little Chicago",44.4498,-93.312
951192,"Owatonna",44.0634,-93.2758
951193,"Owatonna",44.08,-93.3006
951195,"Meriden",44.0689,-93.4172
951196,"Henderson Station",44.5394,-93.8252
951196,"Henderson Station",44.5432,-93.825
951197,"Lakeville Airlake Ar",44.6251,-93.2647
951197,"Lakeville Airlake Ar",44.6277,-93.265
951199,"Medford",44.1849,-93.314
951199,"Medford",44.1965,-93.3154
951201,"Warsaw",44.1965,-93.3154
951201,"Warsaw",44.2071,-93.3169
951207,"Glencoe",44.8007,-94.1067
962806,"Burkesville",36.7884,-85.3893
962806,"Burkesville",36.778,-85.3699
962806,"Dougan Town",36.8094,-85.3282
962806,"Bakerton",36.8408,-85.3778
962808,"Clarks Corner",37.04,-85.66
962808,"Clarks Corner",37.0241,-85.655
962808,"Clarks Corner",37.0264,-85.6512
962808,"Clarks Corner",37.0417,-85.6575
962809,"Lindseyville",37.2047,-86.3032
962809,"Lindseyville",37.2071,-86.3031
962809,"Windyville",37.208,-86.3135
962809,"Windyville",37.1972,-86.3141
962809,"Windyville",37.1986,-86.3101
962834,"Gotts",36.9713,-86.2978
962834,"Polkville",36.9713,-86.2734
962834,"Polkville",36.9743,-86.2718
962834,"Gotts",36.9765,-86.2884
962834,"Gotts",36.9733,-86.3092
962843,"Glasgow",36.98,-85.89
962843,"Glasgow",36.9875,-85.895
962843,"Glasgow",36.984,-85.9014
962843,"Glasgow",36.9777,-85.8931
963036,"Tompkinsville",36.7022,-85.6957
963036,"Tompkinsville",36.7095,-85.6806
963037,"Nurkes Spg",37.65,-85.35
963038,"Gandertown",37.6731,-85.3743
963041,"Bristow",37.02,-86.38
963042,"Bowling Green",36.99,-86.47
963043,"Jeffrey",36.7694,-85.8016
963043,"Mud Lick",36.7624,-85.7956
963043,"Jeffrey",36.7422,-85.8378
963043,"Jeffrey",36.7511,-85.8532
963043,"Jeffrey",36.7564,-85.8487
963043,"Jeffrey",36.7542,-85.8399
963044,"Emberton",36.71,-85.77
963044,"Emberton",36.7113,-85.7693
963044,"Emberton",36.7117,-85.7712
963044,"Emberton",36.7105,-85.7717
963045,"Curtis",36.9243,-85.5838
963045,"Curtis",36.9253,-85.5839
963045,"Curtis",36.9255,-85.5856
963045,"Curtis",36.9242,-85.5858
963046,"Willow Shade",36.84,-85.58
963046,"Willow Shade",36.8458,-85.5969
963046,"Willow Shade",36.8411,-85.5988
958397,"Moundridge",38.2019,-97.4525
958397,"Inman",38.2066,-97.856
958399,"Gypsum",38.6483,-97.4
958399,"Gypsum",38.7862,-97.3675
958399,"Salina",38.8051,-97.5925
958399,"Bridgeport",38.6529,-97.5941
958401,"Parsons",37.3499,-95.288
958401,"Parsons",37.3638,-95.2007
958401,"Labette",37.2848,-95.2097
958401,"Parsons",37.2894,-95.3159
958402,"El Dorado Res",37.83,-96.77
959736,"Glendale",38.88,-97.84
959737,"Glendale",38.86,-97.84
952109,"Springdale",37.0214,-116.609
952112,"Marble",38.9917,-107.1035
952112,"Marble",38.9947,-107.1149
952200,"Lovelock",40.0597,-118.5352
952284,"West Willington",41.8801,-72.3309
952285,"Danielson",41.7901,-71.8867
952295,"Logan",36.62,-100.26
952296,"Higgins",36.08,-100.14
952297,"Guymon",36.69,-101.46
952298,"Codman",35.73,-100.94
952299,"Miami",35.69,-100.64
952300,"Lake Tanglewood",35.06,-101.78
957695,"Westwood",35.5899,-87.0903
957696,"Columbia",35.62,-87.05
957697,"Rally Hill",35.6553,-86.8315
957698,"Berrys Chapel",36.0328,-86.8175
957699,"Nashville Metro",36.153,-86.6829
957700,"Lynnville",35.38,-87
957701,"Williams",36.5765,-86.0403
957702,"Hales Camp",35.9856,-86.5003
957703,"Sandhill",36.0321,-86.5651
957704,"Flat Creek",35.4,-86.42
957705,"Tullahoma",35.3729,-86.2067
957706,"Ashwood",35.5817,-87.1455
963679,"Ethridge",35.32,-87.32
963680,"Lawrenceburg",35.25,-87.33
963681,"Bethel",35.7879,-87.1016
957711,"Fairview",36.5315,-85.3605
957712,"Timothy",36.48,-85.4
957713,"Youngville",36.5621,-86.8271
957713,"Lakeview",36.5627,-86.7961
957714,"Saundersville",36.3542,-86.5601
957714,"Peytona",36.3604,-86.4954
957715,"Gallatin Muni Arpt",36.3567,-86.4174
957715,"Castalian Spgs",36.3697,-86.298
957716,"Beech Grove",36.3945,-86.1153
957716,"Cato",36.3797,-86.0613
957717,"Brattontown",36.5314,-86.0504
957717,"Lafayette",36.5097,-86.0288
957718,"Alexandria",36.0571,-86.0347
957718,"Alexandria",36.058,-86.0161
957719,"Smithville Muni Arpt",36.0021,-85.8028
957719,"Buckners",35.9735,-85.7256
957720,"Findlay",35.9738,-85.4938
957720,"Findlay",35.9635,-85.4786
957918,"Dover",36.48,-87.83
957919,"Mc Allisters Xrds",36.3397,-87.3647
957920,"Fredonia",36.45,-87.21
957921,"Cedar Hill",36.55,-87
957925,"White House",36.466,-86.6671
957925,"Two Chesnut",36.4623,-86.6052
957928,"Clearview",36.5723,-86.5942
957928,"Portland",36.5573,-86.5527
957929,"Hampshire",35.6,-87.3
957931,"Gallatin",36.4,-86.45
957932,"Summertown",35.4541,-87.3358
957933,"Tulip Grove",36.2,-86.6
957935,"Antioch",36.3559,-86.2549
957936,"Hartsville",36.4,-86.17
957939,"Gladeville",36.1344,-86.3938
957940,"Holts Corner",35.6686,-86.6867
957941,"Vannatta",35.6447,-86.4912
957942,"Vannatta",35.6274,-86.4487
957943,"Deason",35.6412,-86.4261
957945,"Talome",35.8726,-86.0129
957946,"Smithville",35.97,-85.85
957947,"Livingston",36.3675,-85.36
957948,"Hensleys Chapel",35.9488,-85.5264
957948,"Findlay",35.9386,-85.4865
957949,"Ragsdale",35.4718,-86.024
957950,"Red Hill",35.452,-86.0418
957951,"Pleasant Hill",35.97,-85.18
957952,"Peavine",36.042,-84.879
957953,"Clouse Hill",35.2581,-85.7952
957953,"Summerfield",35.2552,-85.7906
963686,"Pinnacle",36.3537,-86.92
963686,"Pinnacle",36.3534,-86.9124
963688,"Forest Grove",36.3534,-86.9124
963688,"Joelton",36.3474,-86.8324
963689,"Ivy Pt",36.348,-86.7939
963689,"Goodlettsville",36.358,-86.6808
963691,"Hubertville",36.5732,-86.7618
963691,"Reubensville",36.5776,-86.5997
963692,"Clearview",36.5776,-86.5997
963692,"Clearview",36.5781,-86.5951
963693,"White House",36.4684,-86.6593
963693,"White House",36.4703,-86.6518
963695,"White House",36.4703,-86.6518
963695,"White House",36.4705,-86.6468
963752,"Castalian Spgs",36.4226,-86.3137
963752,"Chipman",36.4177,-86.2701
963754,"Paynes Store",36.4177,-86.2701
963754,"Templow",36.403,-86.228
963755,"Greenbrier",36.4675,-86.7798
963755,"Baggettsville",36.472,-86.742
963757,"Greenbrier",36.4649,-86.7802
963757,"Baggettsville",36.4624,-86.7596
963884,"Booz",36.3246,-85.2149
957708,"Fredonia",35.5524,-86.1322
957708,"Fredonia",35.5561,-86.1183
963677,"Thompsons Station",35.7817,-86.9209
963677,"Harpeth",35.7797,-86.8771
963677,"Duplex",35.747,-86.8724
963677,"Thompsons Station",35.7649,-86.9357
963678,"Spring Hill",35.7405,-86.9268
963678,"Spring Hill",35.7467,-86.9351
963678,"Spring Hill",35.7475,-86.9336
963678,"Spring Hill",35.742,-86.9237
963678,"Kedron",35.7147,-86.9172
963678,"Kedron",35.7123,-86.9178
